url,permalink,title,seller,seller_url,price_usd,is_free,discloses_sales,sales_count,ratings_count,ratings_avg,sales_per_rating,seller_products,seller_ratings_total,top_category
https://mangabrush.gumroad.com/l/mangamegapack1,rXMn,"MANGA MEGAPACK ✦ 3000+ Anime-Style Brushes ✦ Full Set for Photoshop, Clip Studio Paint & Procreate!",MANGA BRUSH,https://mangabrush.gumroad.com,0.00,True,False,,24,4.9,,24,189,comics-and-graphic-novels
https://manicporcupine.gumroad.com/l/cbfnyr,cbfnyr,Nano Pro 2.0: The universal Cinema 4d AI agent. ,Dani Zaitcev,https://manicporcupine.gumroad.com,10.00,False,False,,2,4.5,,3,10,3d/3d-assets/cinema-4d
https://marcelsigl.gumroad.com/l/xhzsil,xhzsil,Fluffy Tail ,MarcelOwO,https://marcelsigl.gumroad.com,5.00,False,True,27,0,0.0,,,,3d/3d-assets/avatar-components/tails
https://markcreator.gumroad.com/l/Polytool,hsseod,Polytool,Markcreator,https://markcreator.gumroad.com,0.00,True,False,,451,4.7,,6,162,3d
https://marseilleobj.gumroad.com/l/Pendant,xtaxu,Dungeons & Dragons Aventurer's Pendant,M A R S E I L L E,https://marseilleobj.gumroad.com,35.00,False,True,4,1,5.0,4.00,,,3d/3d-assets/accessories/jewelry
https://mbitiukov.gumroad.com/l/chhcx,chhcx,Procedural Flower in Cinema 4D [C4D/Xpresso],Max Bitiukov | MoGraph Shop,https://mbitiukov.gumroad.com,36.00,False,False,,1,5.0,,27,174,3d/3d-assets/cinema-4d
https://mbitiukov.gumroad.com/l/iocbu,iocbu,Motherboard Builder Kit [Cinema4D/FBX],Max Bitiukov | MoGraph Shop,https://mbitiukov.gumroad.com,24.00,False,False,,9,4.6,,27,166,3d/3d-assets/cinema-4d
https://mbitiukov.gumroad.com/l/mgotcj,mgotcj,Earth Builder Kit [Cinema4d/Xpresso],Max Bitiukov | MoGraph Shop,https://mbitiukov.gumroad.com,18.00,False,False,,12,4.8,,27,163,3d/3d-assets/cinema-4d
https://mbitiukov.gumroad.com/l/rlckh,rlckh,Procedural Book in Cinema 4D [C4D/Xpresso],Max Bitiukov | MoGraph Shop,https://mbitiukov.gumroad.com,34.00,False,False,,6,5.0,,27,169,3d/3d-assets/cinema-4d
https://mbitiukov.gumroad.com/l/waavih,waavih,Сity Street Builder Kit [C4D/Xpresso/Redshift],Max Bitiukov | MoGraph Shop,https://mbitiukov.gumroad.com,22.00,False,False,,0,0.0,,28,175,3d/3d-assets/cinema-4d
https://mbitiukov.gumroad.com/l/xfile,xfile,Rigged Hand in Cinema 4D [C4D/Xpresso],Max Bitiukov | MoGraph Shop,https://mbitiukov.gumroad.com,30.00,False,False,,3,4.3,,27,172,3d/3d-assets/cinema-4d
https://mbitiukov.gumroad.com/l/ysisg,lsists,Infrastructure 3D HUD Pack [Cinema4D/Xpresso],Max Bitiukov | MoGraph Shop,https://mbitiukov.gumroad.com,24.00,False,False,,3,5.0,,27,172,3d/3d-assets/cinema-4d
https://mehdivrc.gumroad.com/l/cybermask,sqtrzb,Cyber Mask,MEHDI,https://mehdivrc.gumroad.com,5.00,False,False,,5,5.0,,14,97,3d/3d-assets/accessories/masks
https://meowiie.gumroad.com/l/Umbra,kzkkhp,Umbra | Deira | VRChat Avatar,Kainet & Meowiie,https://meowiie.gumroad.com,45.00,False,False,,18,5.0,,6,165,3d
https://merk.gumroad.com/l/c4dplugins,MlOKOS,All Plugins Pack [Save $500],Merk,https://merk.gumroad.com,550.00,False,False,,18,4.8,,16,716,3d/3d-assets/cinema-4d
https://merk.gumroad.com/l/topowire,tpnhv,Topowire 1.3 [C4D Version: R15 - 2026],Merk,https://merk.gumroad.com,49.99,False,False,,55,4.8,,16,679,3d/3d-assets/cinema-4d
https://meshbestia.gumroad.com/l/DreamyWings,oduvl,Somna Inspired Dreamy Wings [Vrchat Asset],Mesh Bestia,https://meshbestia.gumroad.com,5.00,False,False,,7,5.0,,13,43,3d/3d-assets/accessories/wings
https://meshbestia.gumroad.com/l/astrocosmicwings,mfpuj,Astro Cosmic Wing&Tail Set,Mesh Bestia,https://meshbestia.gumroad.com,7.00,False,False,,7,4.7,,13,43,3d/3d-assets/accessories/wings
https://meshbestia.gumroad.com/l/beetlehorntail,wnyqx,Beetle Horn Tail [VRchat],Mesh Bestia,https://meshbestia.gumroad.com,10.00,False,False,,0,0.0,,14,50,3d/3d-assets/avatar-components/tails
https://meshbestia.gumroad.com/l/caterpillartail,fbytc,Caterpillar Tail [VRchat],Mesh Bestia,https://meshbestia.gumroad.com,10.00,False,False,,2,5.0,,13,48,3d/3d-assets/avatar-components/tails
https://meshbestia.gumroad.com/l/chomperslugtail,fhjybs,Chomper and Slug Tail [VRchat],Mesh Bestia,https://meshbestia.gumroad.com,12.00,False,False,,2,5.0,,13,48,3d/3d-assets/avatar-components/tails
https://meshbestia.gumroad.com/l/dreamytails,llaea,Somna Inspired Dreamy Tails [Vrchat Asset],Mesh Bestia,https://meshbestia.gumroad.com,12.00,False,False,,1,5.0,,13,49,3d/3d-assets/avatar-components/tails
https://meshbestia.gumroad.com/l/gooeyhandtail,hciwyi,Gooey Hand Tail,Mesh Bestia,https://meshbestia.gumroad.com,10.00,False,False,,2,5.0,,13,48,3d/3d-assets/avatar-components/tails
https://meshbestia.gumroad.com/l/gummyfishtail,vsdlqr,Gummy Fish Tail [VRchat],Mesh Bestia,https://meshbestia.gumroad.com,10.00,False,False,,2,5.0,,13,48,3d/3d-assets/avatar-components/tails
https://meshbestia.gumroad.com/l/gummywormtail,ssvis,Gummy Worm Tail [Vrchat],Mesh Bestia,https://meshbestia.gumroad.com,10.00,False,False,,2,5.0,,13,48,3d/3d-assets/avatar-components/tails
https://meshbestia.gumroad.com/l/mothwings,gfaful,Moth Wings [VRchat],Mesh Bestia,https://meshbestia.gumroad.com,5.00,False,False,,0,0.0,,14,50,3d/3d-assets/accessories/wings
https://meshbestia.gumroad.com/l/mothwyrmset,dpden,Moth Wyrm Set,Mesh Bestia,https://meshbestia.gumroad.com,12.00,False,False,,2,5.0,,13,48,3d/3d-assets/accessories/wings
https://metalgod.gumroad.com/l/CYBERCLOTHES,ciikh,Samurai Tech (VRChat Cyberpunk outfit),Metal,https://metalgod.gumroad.com,20.00,False,True,254,16,4.8,15.88,21,300,3d/3d-assets/clothing
https://mezufi.gumroad.com/l/wvlkzd,wvlkzd,Novabeast Classic Sailor,Mezufi,https://mezufi.gumroad.com,7.00,False,False,,0,0.0,,2,16,3d/3d-assets/clothing/bodysuits
https://mgulifes.gumroad.com/l/botanicasfx,fuyftj,Botanica ☘️,mgulifes,https://mgulifes.gumroad.com,0.00,True,True,3167,110,4.9,28.79,5,22,music-and-sound-design
https://miccoli3d.gumroad.com/l/MergeMaster,zkckw,Merge Master - Blender addon ,miccoli3d,https://miccoli3d.gumroad.com,60.00,False,True,125,4,4.0,31.25,,,3d
https://michaelxnore.gumroad.com/l/VulperSkull,guoox,Vulper Skull,MichaelxNore,https://michaelxnore.gumroad.com,0.00,True,True,394,4,5.0,98.50,8,76,3d/3d-assets/accessories/masks
https://michaelxnore.gumroad.com/l/fishtailvulper,quags,Fish Tail for Vulper,MichaelxNore,https://michaelxnore.gumroad.com,0.00,True,True,490,9,5.0,54.44,8,71,3d/3d-assets/avatar-components/tails
https://mikefx.gumroad.com/l/caramelFX,sqgfll,CaramelFX,Michael Moser,https://mikefx.gumroad.com,5.00,False,False,,0,0.0,,,,3d/3d-assets/accessories/wings
https://miladkambari.gumroad.com/l/cdprfd,cdprfd,20 Women's Jumpsuit Wear Collection- VOL 13,Milad Kambari,https://miladkambari.gumroad.com,0.00,True,False,,0,0.0,,19,35,3d/3d-assets/clothing/bodysuits
https://miladkambari.gumroad.com/l/cukbv,cukbv,20 Warrior Armor BASE MESH - VOL 14  ,Milad Kambari,https://miladkambari.gumroad.com,0.00,True,False,,0,0.0,,19,35,3d/3d-assets/clothing/bodysuits
https://miladkambari.gumroad.com/l/fnwml,fnwml,157 Mask & Helmet Base Mesh Bundle  ,Milad Kambari,https://miladkambari.gumroad.com,0.00,True,False,,0,0.0,,19,35,3d/3d-assets/accessories/masks
https://miladkambari.gumroad.com/l/sqblf,sqblf,15 Ruffle BASE MESH - VOL 22  ,Milad Kambari,https://miladkambari.gumroad.com,0.00,True,False,,0,0.0,,19,35,3d/3d-assets/clothing/dresses
https://miladkambari.gumroad.com/l/tapiek,tapiek,25 Gas Mask Base Mesh - VOL 09 ( Game Ready )  ,Milad Kambari,https://miladkambari.gumroad.com,0.00,True,False,,0,0.0,,19,35,3d/3d-assets/accessories/masks
https://miladkambari.gumroad.com/l/vxocin,vxocin,25 Warrior Belt - Outfit Collection- VOL 06,Milad Kambari,https://miladkambari.gumroad.com,0.00,True,False,,0,0.0,,19,35,3d/3d-assets/accessories/belts
https://miladkambari.gumroad.com/l/wtrwd,wtrwd,17 Women's Leather Jacket Wear Collection- VOL 17,Milad Kambari,https://miladkambari.gumroad.com,0.00,True,False,,0,0.0,,19,35,3d/3d-assets/clothing/jackets
https://miladkambari.gumroad.com/l/ynkmm,ynkmm,20 Leather Armor BASE MESH - VOL 15  ,Milad Kambari,https://miladkambari.gumroad.com,0.00,True,False,,0,0.0,,19,35,3d/3d-assets/clothing/bodysuits
https://milofox.gumroad.com/l/KitFox,hbumu,KitFox | VRChat Avatar ,MiloFox,https://milofox.gumroad.com,0.00,True,False,,235,4.9,,10,164,3d/3d-assets
https://milofox.gumroad.com/l/KitWear,bvhey,KitWear | Kit Avatar Clothes,MiloFox,https://milofox.gumroad.com,18.00,False,False,,0,0.0,,11,399,3d/3d-assets/clothing
https://mimiiu.gumroad.com/l/ARYIA,qezwoi,Aryia (PC/VRCFT),Mimiiu,https://mimiiu.gumroad.com,35.00,False,True,578,68,5.0,8.50,7,510,3d
https://missehy.gumroad.com/l/scqpqe,scqpqe,Jacket,Missehy,https://missehy.gumroad.com,8.00,False,True,140,6,5.0,23.33,4,153,3d/3d-assets/clothing/jackets
https://mochidoesvr.gumroad.com/l/gothset,wkkfwz,Goth Outfit [Ashbeast + Novabeast] (v1.2),Mocha's Assets,https://mochidoesvr.gumroad.com,10.00,False,True,371,17,4.9,21.82,8,48,3d/3d-assets/clothing
https://mochidoesvr.gumroad.com/l/novabaggyoutfit,weycu,Baggy Outfit [Novabeast] (v1.2),Mocha's Assets,https://mochidoesvr.gumroad.com,10.00,False,True,594,14,4.9,42.43,8,51,3d/3d-assets/clothing
https://mochidoesvr.gumroad.com/l/novastreetwear,ubqya,Streetwear Set for Novabeast (v1.2),Mocha's Assets,https://mochidoesvr.gumroad.com,10.00,False,True,315,11,5.0,28.64,8,54,3d/3d-assets/clothing
https://mochidoesvr.gumroad.com/l/novatechwearsuit,aouudz,Techwear Suit [Novabeast],Mocha's Assets,https://mochidoesvr.gumroad.com,10.00,False,True,97,6,5.0,16.17,8,59,3d/3d-assets/clothing
https://mochidoesvr.gumroad.com/l/summerset,qkmngq,Summer Set [Novabeast // KFN // Mayu],Mocha's Assets,https://mochidoesvr.gumroad.com,10.00,False,True,42,0,0.0,,9,65,3d/3d-assets/clothing
https://mockupinclo3d.gumroad.com/l/2002,uywlff,Male & Female Leg Avatar with RIG For CLO3d Marvelous (Mockupin 2002),Mockupin CLO 3D,https://mockupinclo3d.gumroad.com,4.00,False,False,,0,0.0,,,,3d/3d-assets/avatar-components/feet
https://mondocat.gumroad.com/l/MondoCatPawWatch,judlvz," MondoCat.TV - Low Poly Cat Paw Watch - VRChat, ChilloutVR, etc!",Mondo,https://mondocat.gumroad.com,0.99,False,True,1,0,0.0,,,,3d/3d-assets/accessories/jewelry
https://mondocat.gumroad.com/l/MondoCatTail,hqczn," MondoCat.TV - Low Poly Cat Tail - VRChat, ChilloutVR, etc!",Mondo,https://mondocat.gumroad.com,0.99,False,True,2,0,0.0,,,,3d/3d-assets/avatar-components/tails
https://mondocat.gumroad.com/l/MondoPawRing,dppkx," MondoCat.TV - Low Poly Mondo Paw Ring & Band - VRChat, ChilloutVR, etc!",Mondo,https://mondocat.gumroad.com,0.99,False,True,1,0,0.0,,,,3d/3d-assets/accessories/jewelry
https://moonlightfox1234.gumroad.com/l/kitavalikimono,ugfwi,kitavali kimono,Moonlight fox,https://moonlightfox1234.gumroad.com,15.00,False,False,,1,2.0,,9,36,3d/3d-assets/clothing/dresses
https://moriunofficial.gumroad.com/l/FREE_GM,pawgy,FREE Modular Respirator/Gasmask ,Mori Unofficial,https://moriunofficial.gumroad.com,0.00,True,False,,47,5.0,,20,280,3d/3d-assets/accessories/masks
https://moriunofficial.gumroad.com/l/oni_mask,hsrie,Japanese Oni / Hannya Mask [VRChat],Mori Unofficial,https://moriunofficial.gumroad.com,5.00,False,False,,8,5.0,,20,319,3d/3d-assets/accessories/masks
https://moriunofficial.gumroad.com/l/tacticalgloves,wxeet,Tactical Gloves [VRChat / Avatar],Mori Unofficial,https://moriunofficial.gumroad.com,5.00,False,False,,11,4.6,,20,316,3d/3d-assets/accessories/gloves
https://moriunofficial.gumroad.com/l/varsity,svoef,Varsity/Letterman Jacket [VrChat],Mori Unofficial,https://moriunofficial.gumroad.com,5.00,False,False,,1,5.0,,20,326,3d/3d-assets/clothing/jackets
https://motherlyra.gumroad.com/l/homemadewings,vqikn,Homemade Wings: VRChat Asset,Motherlyra,https://motherlyra.gumroad.com,10.00,False,True,23,1,5.0,23.00,10,29,3d/3d-assets/accessories/wings
https://movefitadmin.gumroad.com/l/bitesizejuly26,zmxsx,The Busy Mama Bitesize Challenge - 14 Days of Dance & Strength Training,MoveFit Mama,https://movefitadmin.gumroad.com,15.00,False,False,,2,5.0,,,,3d
https://movefitadmin.gumroad.com/l/summerchallenge26,vluis,MoveFit Mama Dance & Dumbbells 30 Day Strong As F*ck Summer Challenge '26,MoveFit Mama,https://movefitadmin.gumroad.com,27.00,False,False,,4,4.8,,,,3d/3d-assets/3ds-max
https://moversodyssey.gumroad.com/l/temperedbody,mdkiw,The Tempered Body: A Comprehensive Tendon Training Program,Movers Odyssey,https://moversodyssey.gumroad.com,37.00,False,False,,7,5.0,,3,38,3d
https://muqadar8.gumroad.com/l/krwyp,krwyp,"Fur & Philosophy, Essays on Life, Compassion, and What Matters",Muqadar Ali,https://muqadar8.gumroad.com,2.00,False,False,,3,5.0,,,,fiction-books
https://nakuvr.gumroad.com/l/cecilyhair,xdvlr,【Cecily Hair】,Naku,https://nakuvr.gumroad.com,7.00,False,False,,25,5.0,,5,235,3d/3d-assets/avatar-components/hair
https://nanciwr.gumroad.com/l/Yveltal_Horns,gdioxs,Yveltal Horns for Hobkin (VRChat),NanciWR,https://nanciwr.gumroad.com,5000.00,False,True,15,1,5.0,15.00,,,3d/3d-assets/avatar-components/horns
https://neet06.gumroad.com/l/fodal,fodal,Bujji sci fi car from kalki 2898Ad ,Neet Koladiya,https://neet06.gumroad.com,12.00,False,False,,0,0.0,,,,3d/3d-assets/accessories/bags
https://negi1216.gumroad.com/l/kittyset,yvoqi,[Free] 2K🎀Kitty Underwear🎀ZinFitBase,NEGI,https://negi1216.gumroad.com,3.00,False,False,,0,0.0,,19,259,3d/3d-assets/clothing/bras
https://neverset.gumroad.com/l/gvwxl,gvwxl,adidas shoes Product Rendering Octane Files for Cinema4D ,Neverset,https://neverset.gumroad.com,39.90,False,False,,0,0.0,,,,3d/3d-assets/cinema-4d
https://newplastic.gumroad.com/l/LGTqyP,LGTqyP,Procedural Alien-Rock Materials (Octane & Redshift),New Plastic,https://newplastic.gumroad.com,8.00,False,False,,14,5.0,,33,250,3d/3d-assets/cinema-4d
https://newplastic.gumroad.com/l/qdorey,qdorey,All Fabrics for Cinema 4D (Procedural Octane Pack),New Plastic,https://newplastic.gumroad.com,45.00,False,False,,10,5.0,,33,254,3d/3d-assets/cinema-4d
https://nhanceschool.gumroad.com/l/SimpleDiffuse,bbueet,SimpleDiffuse - Easy Texturing,Nhance School,https://nhanceschool.gumroad.com,25.00,False,False,,196,5.0,,4,53,3d/3d-assets
https://nix.gumroad.com/l/BroDynamics,zIRHUT,BroDynamics,Michael Davydov,https://nix.gumroad.com,0.00,True,False,,4,5.0,,2,28,3d/3d-assets
https://noahnuebling.gumroad.com/l/mmfinappusd,yiphqa,Mac Mouse Fix,Noah Nuebling,https://noahnuebling.gumroad.com,2.99,False,True,45705,1194,4.9,38.28,,,3d/3d-assets/3ds-max
https://nobraintools.gumroad.com/l/rcafa,rcafa,Maya Groomer's Tool,Maya Groomer's Tool,https://nobraintools.gumroad.com,0.00,True,True,203,63,5.0,3.22,,,3d/3d-assets
https://nocodeflow.gumroad.com/l/dynamic-map-for-webflow,hzpde,No Code Flow [Webflow Components],No Code Flow,https://nocodeflow.gumroad.com,0.00,True,False,,13,5.0,,,,3d/3d-assets/3ds-max
https://nodesinteractive.gumroad.com/l/retopoplanes,fknxpr,Retopo Planes,Nodes Interactive,https://nodesinteractive.gumroad.com,24.99,False,False,,12,4.7,,11,92,3d/3d-assets/blender
https://nonyapie.gumroad.com/l/BasicWristShackles,mvtsy,Wrist Shackles,Liloura,https://nonyapie.gumroad.com,10.00,False,False,,5,5.0,,2,10,3d/3d-assets/accessories/jewelry
https://noodledragons.gumroad.com/l/aiuip,aiuip,Frilly Swimsuit,Noodle dragons,https://noodledragons.gumroad.com,7.00,False,False,,0,0.0,,,,3d/3d-assets/clothing/bodysuits
https://noodledragons.gumroad.com/l/ghjiys,ghjiys,Gothic Maid Dress,Noodle dragons,https://noodledragons.gumroad.com,22.00,False,False,,0,0.0,,,,3d/3d-assets/clothing/dresses
https://noodledragons.gumroad.com/l/humtno,humtno,Punkie Dress,Noodle dragons,https://noodledragons.gumroad.com,13.00,False,False,,0,0.0,,,,3d/3d-assets/clothing/dresses
https://noodledragons.gumroad.com/l/lcgtw,lcgtw,Sundress ,Noodle dragons,https://noodledragons.gumroad.com,9.00,False,False,,0,0.0,,,,3d/3d-assets/clothing/dresses
https://noodledragons.gumroad.com/l/zhbgwx,zhbgwx,Qipao Dress,Noodle dragons,https://noodledragons.gumroad.com,22.00,False,False,,0,0.0,,,,3d/3d-assets/clothing/dresses
https://northstar576.gumroad.com/l/mkwka,mkwka,Hyenid Wolfcut,North's Cozy Corner,https://northstar576.gumroad.com,10.00,False,False,,1,5.0,,6,15,3d/3d-assets/avatar-components/hair
https://northstar576.gumroad.com/l/wpcuyz,wpcuyz,Classy Punk Hyenid set,North's Cozy Corner,https://northstar576.gumroad.com,5.00,False,False,,0,0.0,,7,16,3d/3d-assets/accessories/jewelry
https://novacitizen.gumroad.com/l/inflatablebobbletail,ajfkt,Inflatable Toy Tail -[Vrchat],Jade Thornheart,https://novacitizen.gumroad.com,10.00,False,True,2,1,5.0,2.00,,,3d/3d-assets/avatar-components/tails
https://novaicnight.gumroad.com/l/HarpSet,dyide,Harp Set - Tail and Ears ,NovaicNight,https://novaicnight.gumroad.com,5000.00,False,False,,12,5.0,,25,354,3d/3d-assets/avatar-components/tails
https://novaicnight.gumroad.com/l/dragonfeatheredtail,fgoixg,Dragon Feathered Tail - VRCHAT tail Asset,NovaicNight,https://novaicnight.gumroad.com,5000.00,False,False,,20,5.0,,25,346,3d/3d-assets/avatar-components/tails
https://novaicnight.gumroad.com/l/exoticears,yyxkgp,Exotic Ears - VRCHAT ACCESSORY,NovaicNight,https://novaicnight.gumroad.com,5000.00,False,False,,6,5.0,,25,360,3d/3d-assets/avatar-components/ears
https://novaicnight.gumroad.com/l/featheredtail,uzypj,Ezeavos Feather Tail - {VRCHAT ACCESSORRY},NovaicNight,https://novaicnight.gumroad.com,5000.00,False,False,,4,5.0,,25,362,3d/3d-assets/avatar-components/tails
https://noxxykit.gumroad.com/l/fjxdb,fjxdb,Mayu Tail Ribbon,NoxxyKit,https://noxxykit.gumroad.com,7.00,False,False,,1,5.0,,,,3d/3d-assets/accessories
https://noxxykit.gumroad.com/l/ghmgsi,ghmgsi,Mayu Swimming Trunks,NoxxyKit,https://noxxykit.gumroad.com,5.00,False,False,,4,5.0,,,,3d/3d-assets/clothing/bottoms
https://nuusa.gumroad.com/l/LocketChoker,iwhby,Locket Choker,Nuusa,https://nuusa.gumroad.com,5.00,False,False,,4,5.0,,33,758,3d/3d-assets/accessories/chokers
https://nuusa.gumroad.com/l/RamSet,iyemi,Ram Set,Nuusa,https://nuusa.gumroad.com,10.00,False,False,,5,5.0,,33,757,3d/3d-assets/avatar-components/ears
https://o365itpros.gumroad.com/l/O365IT,cdqkg,Microsoft 365 for IT Pros (2027 Edition). The Ultimate Guide to Managing Microsoft 365.,Office 365 for IT Pros,https://o365itpros.gumroad.com,59.95,False,False,,19,5.0,,2,102,3d/3d-assets/3ds-max
https://ocuuda.gumroad.com/l/moeanime,ccehv,"VrChat MMD ""Moe 2000s"" Anime Head Mesh (.VRM, .FBX, and .PMX)",ocuuda,https://ocuuda.gumroad.com,10.00,False,True,48,6,5.0,8.00,,,3d/3d-assets/avatar-components/heads
https://olguioo.gumroad.com/l/odkxm,odkxm,"Brush Box Vol.1 ✿ Markers, Pencils & Palettes",Olguioo,https://olguioo.gumroad.com,12.00,False,False,,128,5.0,,34,14538,drawing-and-painting
https://olivervixen.gumroad.com/l/qezvc,qezvc,Unique Simple Horns,Oliver Vixen,https://olivervixen.gumroad.com,1.00,False,True,6,0,0.0,,7,32,3d/3d-assets/avatar-components/horns
https://omarfaruqtawsif.gumroad.com/l/eqczid,eqczid,Craft Reaper's illustrative brush pack for Blender texture painting. Free with Course ,craftreaper,https://omarfaruqtawsif.gumroad.com,7.50,False,False,,89,4.9,,10,414,3d/3d-assets/blender
https://onlyscans.gumroad.com/l/dvsshj,dvsshj,RAW LASER SCAN: Balaclava 02,OnlyScans,https://onlyscans.gumroad.com,8.00,False,False,,0,0.0,,,,3d/3d-assets/accessories/masks
https://onlyscans.gumroad.com/l/prqhm,prqhm,RAW LASER SCAN: Neck Gaiter,OnlyScans,https://onlyscans.gumroad.com,8.00,False,False,,0,0.0,,,,3d/3d-assets/accessories/masks
https://onlyscans.gumroad.com/l/qaycbc,qaycbc,RAW LASER SCAN: Balaclava 03,OnlyScans,https://onlyscans.gumroad.com,8.00,False,False,,0,0.0,,,,3d/3d-assets/accessories/masks
https://onlyscans.gumroad.com/l/qboykg,qboykg,RAW LASER SCAN: Seamless Neck Gaiter,OnlyScans,https://onlyscans.gumroad.com,5.00,False,False,,0,0.0,,,,3d/3d-assets/accessories/masks
https://onlyscans.gumroad.com/l/sxeaox,sxeaox,RAW LASER SCAN: Ferro Concepts The Bison Belt,OnlyScans,https://onlyscans.gumroad.com,10.00,False,False,,0,0.0,,,,3d/3d-assets/accessories/belts
https://onlyscans.gumroad.com/l/xhvvm,xhvvm,RAW LASER SCAN: Knitted Balaclava,OnlyScans,https://onlyscans.gumroad.com,8.00,False,False,,0,0.0,,,,3d/3d-assets/accessories/masks
https://onlyscans.gumroad.com/l/yuacnz,yuacnz,RAW LASER SCAN: ASR Warbelt ,OnlyScans,https://onlyscans.gumroad.com,10.00,False,False,,0,0.0,,,,3d/3d-assets/accessories/belts
https://overpower.gumroad.com/l/rzmlv,rzmlv,Segra Ultimat V1.7.9 + OPCORE (temporary),OverPower,https://overpower.gumroad.com,5.00,False,True,6226,163,4.8,38.20,,,3d/3d-assets
https://pavelbarnev.gumroad.com/l/OverRigBasic,cIdFbR,basic scripts for the OverRig animation method,Pavel Barnev,https://pavelbarnev.gumroad.com,70.00,False,False,,99,5.0,,24,402,3d/3d-assets
https://pavelbarnev.gumroad.com/l/shift_animation_tool,EOSiV,Shifting animation tool for MAYA,Pavel Barnev,https://pavelbarnev.gumroad.com,50.00,False,False,,41,5.0,,24,460,3d/3d-assets
https://peakdreamsstudio.gumroad.com/l/ornament_generator,dmxbk,Blender Ornament Generator v1.2.0,PeakDreams Studio,https://peakdreamsstudio.gumroad.com,12.50,False,True,247,7,5.0,35.29,,,3d/3d-assets/blender
https://perfectodoart.gumroad.com/l/SummerOutfitNovabeast,dntly,Summer Outfit For Novabeast 1.2 | VRChat Clothing ,Perfecto,https://perfectodoart.gumroad.com,0.00,True,True,90,1,5.0,90.00,39,172,3d/3d-assets/clothing
https://phasecaldera.gumroad.com/l/CXCTech,asnex,CXC Techwear Outfit,Caldera Creations,https://phasecaldera.gumroad.com,15.00,False,True,424,15,4.8,28.27,4,17,3d/3d-assets/clothing
https://phoenixnikky.gumroad.com/l/AngelSet,wnhir,Angel set,PhoEnixNikky,https://phoenixnikky.gumroad.com,28.00,False,True,12,0,0.0,,12,30,3d/3d-assets/clothing/dresses
https://phoenixnikky.gumroad.com/l/EveningDress,aezmv,Evening Goth dress,PhoEnixNikky,https://phoenixnikky.gumroad.com,35.00,False,True,11,0,0.0,,12,30,3d/3d-assets/clothing/dresses
https://phoenixnikky.gumroad.com/l/HairstyleKF,oevco,KitFox Hairstyle,PhoEnixNikky,https://phoenixnikky.gumroad.com,22.00,False,True,13,0,0.0,,12,30,3d/3d-assets/avatar-components/hair
https://phoenixnikky.gumroad.com/l/NightSet,ynwby,Night set,PhoEnixNikky,https://phoenixnikky.gumroad.com,35.00,False,True,7,0,0.0,,12,30,3d/3d-assets/clothing/dresses
https://picklebarrel3d.gumroad.com/l/turtlepack,ijXTa,Turtle Plush Backpack,Picklebarrel,https://picklebarrel3d.gumroad.com,0.00,True,False,,21,5.0,,19,383,3d/3d-assets/accessories/bags
https://pikachuux.gumroad.com/l/vvgkil,vvgkil,Jewelry Store Pro,Pika Notion,https://pikachuux.gumroad.com,97.00,False,False,,0,0.0,,,,3d/3d-assets/accessories/jewelry
https://pixelicacg.gumroad.com/l/bktxo,bktxo,Hair Card Studio (Hair Card Creator Addon for Blender),PixelicaCG,https://pixelicacg.gumroad.com,11.99,False,False,,11,4.6,,23,285,3d/3d-assets
https://polybunny.gumroad.com/l/CyantLocomotors,ditqd,[VRC] CYANT - Locomotors - Heels and Feet,Polybunny,https://polybunny.gumroad.com,8.00,False,False,,14,5.0,,10,243,3d/3d-assets/avatar-components/feet
https://polybunny.gumroad.com/l/runa-heels,cbqpd,[VRC] Runa Robo Heels,Polybunny,https://polybunny.gumroad.com,2.00,False,False,,23,4.9,,10,234,3d/3d-assets/avatar-components/feet
https://polygoncat.gumroad.com/l/PolyFitDefinitiveSocks,ftmiwm,PolyFit Definitive Socks,Polycat,https://polygoncat.gumroad.com,8.00,False,False,,2,5.0,,5,61,3d/3d-assets/clothing
https://polygoncat.gumroad.com/l/PolyFitSerisSportySet,teqtte,PolyFit Seris Sporty Set,Polycat,https://polygoncat.gumroad.com,10.00,False,False,,1,5.0,,5,62,3d/3d-assets
https://polygoncat.gumroad.com/l/PrismaBodysuit,hvgbg,Prisma Bodysuit,Polycat,https://polygoncat.gumroad.com,10.00,False,False,,17,4.7,,5,46,3d/3d-assets
https://polygoniq.gumroad.com/l/botaniq-trees,MOZJY,Tree Library Botaniq Trees+Plants,polygoniq,https://polygoniq.gumroad.com,2.00,False,True,16151,219,4.8,73.75,14,171,3d/3d-assets
https://polymage.gumroad.com/l/10xHS4,myrupv,10x Horn Set 4,PolyMage,https://polymage.gumroad.com,8.00,False,False,,0,0.0,,18,84,3d/3d-assets/avatar-components/horns
https://polymage.gumroad.com/l/3xCP,rjjhk,3x Choker Pack,PolyMage,https://polymage.gumroad.com,1.00,False,False,,1,5.0,,17,83,3d/3d-assets/accessories/chokers
https://polymage.gumroad.com/l/4xDragonHorns,qowow,4x Dragon Horns,PolyMage,https://polymage.gumroad.com,3.00,False,False,,0,0.0,,18,84,3d/3d-assets/avatar-components/horns
https://polymage.gumroad.com/l/5xhp,fylnbm,5x Horns Pack,PolyMage,https://polymage.gumroad.com,4.00,False,False,,0,0.0,,18,84,3d/3d-assets/avatar-components/horns
